"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"3649","AEP TEXAS CENTRAL DIVISION","SOUTHWEST POWER & LIGHT","Spirit of Texas AutoPay E-Plan","0.1440","0.1150","0.1100","$9.95 para el uso de menos de 1,000 kWh","False","False","1","Fixed","16","12","175.00","https://www.southwestpl.com/?lang=es-ES","","https://www.southwestpl.com/Docs/swpl-tos-fixed-spanish.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-12-nongreen-spanish.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE","Spanish","3"
"4135","AEP TEXAS CENTRAL DIVISION","YEP","Operation USO AutoPay E-plan","0.1470","0.1180","0.1130","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","16","12","175.00","http://www.yeptexas.com/","YEP has partnered with the USO to enable you to directly support our troops and their families, both abroad and domestically. For every 1000 kilowatt hours you consume under YEP's Operation USO Support Our Troops AutoPay E-Plan, a contribution of $3 will be made by YEP to the USO's Warrior and Family Care Program.","http://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-12-nongreen-uso.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","TRUE","English","3"
"4169","AEP TEXAS CENTRAL DIVISION","SOUTHWEST POWER & LIGHT","AutoPay E-Plan Healthy Heart of Texas","0.1410","0.1120","0.1070","","False","False","1","Fixed","100","36","175.00","http://www.southwestpl.com/","","https://www.southwestpl.com/Docs/swpl-tos-fixed-spanish.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-36-green-spanish.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","FALSE","Spanish","3"
"4173","AEP TEXAS CENTRAL DIVISION","SOUTHWEST POWER & LIGHT","AutoPay E-Plan Spirit of Texas ","0.1370","0.1080","0.1030","$9.95 para el uso de menos de 1,000 kWh","False","False","1","Fixed","16","36","175.00","http://www.southwestpl.com/","","https://www.southwestpl.com/Docs/swpl-tos-fixed-spanish.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-36-nongreen-spanish.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","TRUE","Spanish","3"
"4318","AEP TEXAS CENTRAL DIVISION","YEP","Operation USO AutoPay E-Plan ","0.1420","0.1130","0.1080","$9.95 for usage less than 1,000 kWh","False","False","1","Fixed","16","24","175.00","http://www.yeptexas.com/","YEP has partnered with the USO to enable you to directly support our troops and their families, both abroad and domestically. For every 1000 kilowatt hours you consume under YEP's Operation USO Support Our Troops AutoPay E-Plan, a contribution of $3 will be made by YEP to the USO's Warrior and Family Care Program.","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-24-nongreen-uso.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","TRUE","English","3"
"4566","AEP TEXAS CENTRAL DIVISION","ENTRUST ENERGY INC","Entrust 12","0.1230","0.1140","0.1090","","False","False","1","Fixed","15","12","150.00","http://www.entrustenergy.com","Secure your rate for 12 months and avoid rate fluctuations. Sign up today and experience the Entrust Energy difference! For more information, please visit www.entrustenergy.com, call us toll-free at 1.800.871.8100, or email us at customercare@entrustenergy.com.","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCTMARKETING/EE_TOS_Eng_121415.pdf","False","","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCT/TXN4F12093_20180312_eng_36bade7e-59aa-4fe0-ab0e-f87208d42627.pdf","http://www.entrustenergy.com","","(800) 871-8100","FALSE","FALSE","English","1"
"4562","AEP TEXAS CENTRAL DIVISION","ENTRUST ENERGY INC","Texas Refresh 12","0.1230","0.1140","0.1100","","False","False","1","Fixed","100","12","150.00","http://www.entrustenergy.com","Our Texas Refresh plan includes 100% renewable energy and lets you lock in a competitive rate. Enroll today and get price security for 12 months! For more information, please visit www.entrustenergy.com, call us toll-free at 1.800.871.8100, or email us at customercare@entrustenergy.com.","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCTMARKETING/EE_TOS_Eng_121415.pdf","False","","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCT/TXY4F12093_20180312_eng_7100cc5e-f3da-45c2-8255-d8760e4babe4.pdf","http://www.entrustenergy.com","","(800) 871-8100 32412002201709269661614345035051267","FALSE","FALSE","English","1"
"4830","AEP TEXAS CENTRAL DIVISION","PENNYWISE POWER ","Wise Buy 12","0.1420","0.1130","0.1110","Usage charge: $0 if monthly usage is 1000 KWh or more; for usage under 1000 kWh, a $9.95/month charge is applied.","False","False","1","Fixed","10","12","150.00","https://www.pennywisepower.com/resources/public/oe/zipcode.jsp?txtPromocode=WQ4135&fromLP=ptc","Electronic Billing and Auto payment via bank draft, credit card, or debit card required. This offer is for new customers only.  Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4135.","https://www.pennywisepower.com/files/09017518809dd16a.pdf","False","","https://www.pennywisepower.com/files/090175188157bbaf.pdf","https://www.pennywisepower.com/resources/public/oe/zipcode.jsp?txtPromocode=WQ4135&fromLP=ptc","","(855) 265-9153","TRUE","TRUE","English","2"
"5093","AEP TEXAS CENTRAL DIVISION","BOUNCE ENERGY INC","Fast Fixed 4","0.1420","0.1280","0.1210","","False","False","1","Fixed","14","4","135.00","http://www.bounceenergy.com/texas/fixed-rate-electricity-4/msid/51/pid/ff4?utm_source=BD&utm_medium=TX-PTC","*Order online or call 1-866-962-6862 to sign up! *Your choice of the best rewards programs in Texas. *Earn airline miles, cash back, bill credits, or gift cards. *Earn bill credits with our Refer-a-Friend program Monthly base charge $4.95. For new customers only.","http://www.bounceenergy.com/terms-of-service-fixed.pdf","False","","http://www.bounceenergy.com/efls/fastfixed4-032318.pdf","http://www.bounceenergy.com/texas/fixed-rate-electricity-4/msid/51/pid/ff4?utm_source=BD&utm_medium=TX-PTC","","(866) 962-6862","TRUE","FALSE","English","4"
"5386","AEP TEXAS CENTRAL DIVISION","SUMMER ENERGY LLC","6 Months Texas Summer Savings Product","0.1640","0.1370","0.1340","
$9.95 Minimum Usage Fee For Usage 999 kWh or lower.","False","False","1","Fixed","11","6","100.00","https://www.summerenergy.com","NEW CUSTOMERS ONLY PROMO CODE PTCAEPC041218. Online account management available. Customer service available Mon-Fri 8AM-6PM CST. Toll free 1-888-594-9299. ","https://www.summerenergy.com/PDF/TOS.pdf","False","","https://www.summerenergy.com/PDF/EFL6MPTCSUMRES4M9ALL041218.pdf","https://www.summerenergy.com/Signup?promocode=PTCAEPC041218","","(888) 594-9299","TRUE","TRUE","English","5"
"5442","AEP TEXAS CENTRAL DIVISION","TXU ENERGY","TXU Energy FlexPower","0.1410","0.1310","0.1260","","True","False","2","Indexed","6","0","0.00","http://www.txu.com/ptc/prepa","TXU Energy FlexPower is our one-of-a-kind, no credit check, no deposit, pay-as-you-go plan that delivers savings, flexibility and control over your electricity account. No more electricity bills or late fees to worry about and you can load money into your account online, on the phone or at thousands of authorized payment locations across Texas. TXU Energy FlexPower is an indexed plan with a month-to-month term and no early cancellation fee. Available only in Oncor, CenterPoint, AEP Texas North and AEP Texas Central service areas to residential customers with a provisioned smart meter.","http://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA_PREPAID.pdf","False","","https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TCXPREPA0000AJ&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_AEPTCC","http://www.txu.com/ptc/prepa","http://www.txu.com/~/media/Files/Documents/Prepaid/en/ONXPREPA0000AA-DISC.pdf","(855) 847-6135","FALSE","FALSE","English","4"
"5504","AEP TEXAS CENTRAL DIVISION","SUMMER ENERGY LLC","9 Months Texas Summer Savings Product","0.1550","0.1280","0.1240","
$9.95 Minimum Usage Fee For Usage 999 kWh or lower.","False","False","1","Fixed","11","9","200.00","https://www.summerenergy.com","NEW CUSTOMERS ONLY PROMO CODE PTCAEPC041218. Online account management available. Customer service available Mon-Fri 8AM-6PM CST. Toll free 1-888-594-9299. ","https://www.summerenergy.com/PDF/TOS.pdf","False","","https://www.summerenergy.com/PDF/EFL9MPTCSUMRES4M9ALL041218.pdf","https://www.summerenergy.com/Signup?promocode=PTCAEPC041218","","(888) 594-9299","TRUE","TRUE","English","5"
"6163","AEP TEXAS CENTRAL DIVISION","SUMMER ENERGY LLC","3 Months Texas Summer Savings Product","0.1360","0.1090","0.1050","
$9.95 Minimum Usage Fee For Usage 999 kWh or lower.","False","False","1","Fixed","11","3","100.00","https://www.summerenergy.com","NEW CUSTOMERS ONLY PROMO CODE PTCAEPC041218. Online account management available. Customer service available Mon-Fri 8AM-6PM CST. Toll free 1-888-594-9299. ","https://www.summerenergy.com/PDF/TOS.pdf","False","","https://www.summerenergy.com/PDF/EFL3MPTCSUMRES4M9ALL041218.pdf","https://www.summerenergy.com/Signup?promocode=PTCAEPC041218","","(888) 594-9299","TRUE","TRUE","English","5"
"6164","AEP TEXAS CENTRAL DIVISION","SUMMER ENERGY LLC","12 Months Texas Summer Savings Product","0.1500","0.1230","0.1190","
$9.95 Minimum Usage Fee For Usage 999 kWh or lower.
","False","False","1","Fixed","11","12","200.00","https://www.summerenergy.com","NEW CUSTOMERS ONLY PROMO CODE PTCAEPC041218. Online account management available. Customer service available Mon-Fri 8AM-6PM CST. Toll free 1-888-594-9299. ","https://www.summerenergy.com/PDF/TOS.pdf","False","","https://www.summerenergy.com/PDF/EFL12MPTCSUMRES4M9ALL041218.pdf","https://www.summerenergy.com/Signup?promocode=PTCAEPC041218","","(888) 594-9299","TRUE","TRUE","English","5"
"5444","AEP TEXAS CENTRAL DIVISION","TXU ENERGY","TXU Energy FlexPower","0.1410","0.1310","0.1260","","True","False","2","Indexed","6","0","0.00","http://www.txu.com/ptc/prepa","TXU Energy FlexPower es nuestro plan único en su clase, sin revisión de crédito, sin depósito, de pago por consumo que le proporciona ahorros, flexibilidad y control sobre su cuenta de electricidad. Sin más facturas de electricidad o recargos de qué preocuparse y usted puede cargar dinero a su cuenta en línea, por teléfono o en miles de ubicaciones de pago autorizadas en todo Texas. TXU Energy FlexPower es un plan indexado con un término de mes a mes y sin cargos de cancelación anticipada. Disponible sólo en áreas de servicio de Oncor, CenterPoint, AEP Texas North y AEP Texas Central a clientes residenciales que cuentan con un medidor inteligente.","http://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA_PREPAID_SPA.pdf","False","","https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TCXPREPA0000AJ&lang=es&formType=EnergyFactsLabel&custClass=3&tdsp=ER_AEPTCC","http://www.txu.com/ptc/prepa","http://www.txu.com/~/media/Files/Documents/Prepaid/en/ONXPREPA0000AA-DISC.pdf","(855) 847-6135","FALSE","FALSE","Spanish","4"
"5781","AEP TEXAS CENTRAL DIVISION","PENNYWISE POWER ","Wise Buy 3","0.1270","0.0980","0.0930","Usage charge: $0 if monthly usage is 1000 kWh or more; for usage under 1000 kWh, a $9.95 per month charge is applied. ","False","False","1","Fixed","10","3","75.00","https://www.pennywisepower.com/resources/public/oe/zipcode.jsp?txtPromocode=WQ4135&fromLP=ptc","Electronic Billing and Auto payment via bank draft, credit card, or debit card required. This offer is for new customers only who enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4135","https://www.pennywisepower.com/files/09017518809d06f0.pdf","False","","https://www.pennywisepower.com/files/09017518815ef631.pdf","https://www.pennywisepower.com/resources/public/oe/zipcode.jsp?txtPromocode=WQ4135&fromLP=ptc","","(855) 265-9153","TRUE","TRUE","English","2"
"6769","AEP TEXAS CENTRAL DIVISION","BREEZE ENERGY LLC","PAY AS YOU GO PLAN - 100% Pure. 100% Green. 100% Texas Wind.","0.1030","0.0930","0.0880","","True","False","0","Variable","100","0","0.00","https://breezeenergy.com/?pc=PTC&sp=PTC","No Special Terms","https://breezeenergy.com/documents/Breeze_TOS_prepaid_eng.pdf","False","","https://breezeenergy.com/documents/Breeze_EFL_prepaid_eng.pdf","https://breezeenergy.com/?pc=PTC&sp=PTC","https://breezeenergy.com/documents/Breeze_PDS_eng.pdf","(855) 391-9463","FALSE","FALSE","English","1"
"7008","AEP TEXAS CENTRAL DIVISION","CPL RETAIL ENERGY","The Liberty Plan","0.1390","0.1250","0.1180","","False","False","0","Variable","14","1","0.00","https://www.cplretailenergy.com/msid/3051/pid/lib?utm_source=BD&utm_medium=ptc","Take advantage of a low rate and have the freedom to switch to one of CPL Retail Energy's fixed price plans at any time. Monthly Base Charge: $4.95","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=CPL_VAR_TOS_ENG_20180110.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VCARXXX0148_ENG_20180323.PDF","https://www.cplretailenergy.com//texas/electricity-plans/direct-electricity-plan/msid/3051/pid/lib?utm_source=BD&utm_medium=ptc","","(844) 664-2838","FALSE","FALSE","English","4"
"7009","AEP TEXAS CENTRAL DIVISION","CPL RETAIL ENERGY","Price Protection Plan 24","0.1360","0.1220","0.1150","","False","False","1","Fixed","14","24","135.00","https://www.cplretailenergy.com/msid/3051/pid/pp24?utm_source=BD&utm_medium=ptc","This plan secures a low fixed rate for the term of the plan. Enroll now to avoid the fluctuating rates. Monthly Base Charge: $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=CPL_FIXED_TOS_ENG_20180110.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FCARXXX0366_ENG_20180323.PDF","https://www.cplretailenergy.com/texas/electricity-plans/price-protection-24/msid/3051/pid/pp24?utm_source=BD&utm_medium=ptc","","(844) 664-2838","TRUE","FALSE","English","4"
"7010","AEP TEXAS CENTRAL DIVISION","CPL RETAIL ENERGY","Price Protection Plan 12","0.1380","0.1240","0.1170","","False","False","1","Fixed","14","12","135.00","https://www.cplretailenergy.com/msid/3051/pp12?utm_source=BD&utm_medium=ptc","This plan secures a low fixed rate for the term of the plan. Enroll now to avoid fluctuating rates. Monthly Base Charge: $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=CPL_FIXED_TOS_ENG_20180110.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FCARXXX0352_ENG_20180323.PDF","https://www.cplretailenergy.com/texas/electricity-plans/price-protection-12/msid/3051/pp12?utm_source=BD&utm_medium=ptc","","(844) 664-2838","TRUE","FALSE","English","4"
"6263","AEP TEXAS CENTRAL DIVISION","STREAM ENERGY","New Friends 12 Month Plan ","0.1380","0.1070","0.1030","$0 if monthly usage is 1000 kWh or more; for usage under 1000 kWh, a $10.95 monthly charge is applied.","False","False","1","Fixed","17","12","250.00","www.mystream.com","No Special Terms","https://mystream.com/~/media/Files/PDFs_PowerPoints/Enroll/texas/TX_RFRBFF12R/AEP_CENTRAL_TEXAS.pdf?la=en","False","","https://mystream.com/~/media/Files/PDFs_PowerPoints/Enroll/texas/TX_RFRBFF12R/AEP_CENTRAL_TEXAS.pdf?la=en","https://mystream.com/enrollment?BC_ID=1&RefSite=SCS&CO_LA=US_EN&State=TX&AccountType=R##step-utilityFlowService","","(866) 447-8732","TRUE","TRUE","English","2"
"7785","AEP TEXAS CENTRAL DIVISION","HINO ELECTRIC POWER COMPANY","DollarSave Prepaid","0.1040","0.1040","0.1040","","True","False","0","Variable","0","0","0.00","http://www.hinoelectric.com","- Sin Verificación de Crédito- No Hay Dinero Por Adelantado Para Depósito- Puedes comprar todo lo que quieras- Usted Recibirá Información Actualizada Sobre sus Cuentas / Fondos vía Correo Electrónico o de Texto- Más Bajo y Más Competitivo de Cambio- Mínimo de $ 50.00 Para Empezar- Pague en Línea o en estos Centros de Pago- Múltiples Opciones de Pago","http://www.hinoelectric.com/1381869318.pdf","False","","http://hinoelectric.com/pdf/1403901857.pdf","http://www.hinoelectric.com/es/prepaid-residential-electricity/","http://www.hinoelectric.com/1379537261.pdf","(877) 446-6797","FALSE","FALSE","Spanish","1"
"8860","AEP TEXAS CENTRAL DIVISION","TRIEAGLE ENERGY LP","SMART Energy 12","0.1280","0.1230","0.1200","","False","False","1","Fixed","6","12","20.00 per month left in term","https://www.trieagleenergy.com","Includes a Wi-Fi Thermostat & SMART Energy ScoreCard! What does this customized home audit give you?...•	Compares your home energy use with similar homes•	Analyzes your energy usage with real-time weather data•	Forecasts your energy usage for the next month•	Offers tips to help lower your usage and expenses","http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf","False","","http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-CPL-WBH-12mo.pdf","http://www.trieagleenergy.com/default.aspx?webcode=WBHPTC","","(877) 933-2453","FALSE","FALSE","English","2"
"8862","AEP TEXAS CENTRAL DIVISION","TRIEAGLE ENERGY LP","SMART Energy 36","0.1170","0.1120","0.1090","","False","False","1","Fixed","6","36","20.00 per month left in term","https://www.trieagleenergy.com","Includes a Wi-Fi Thermostat & SMART Energy ScoreCard! What does this customized home audit give you?...•	Compares your home energy use with similar homes•	Analyzes your energy usage with real-time weather data•	Forecasts your energy usage for the next month•	Offers tips to help lower your usage and expenses","http://www.trieagleenergy.com/Docs/TOS/TX/TOS.pdf","False","","http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-CPL-WBH-36mo.pdf","http://www.trieagleenergy.com/default.aspx?webcode=WBHPTC","","(877) 933-2453","FALSE","FALSE","English","2"
"8920","AEP TEXAS CENTRAL DIVISION","TRIEAGLE ENERGY LP","SMART Eagle 36","0.1170","0.1120","0.1090","","False","False","1","Fixed","6","36","20.00 por cada mes dejado","https://www.trieagleenergy.com","Incluye un Termostato Wi-Fi y WeatherBug® Home ScoreCard!","http://www.trieagleenergy.com/esp/Docs/TOS/TX/TOS.pdf","False","","http://www.trieagleenergy.com/docs/efl/powertochoose/EFL-CPL-WBH-36mo-span.pdf","http://www.trieagleenergy.com/default.aspx?webcode=WBHPTC","","(877) 933-2453","FALSE","FALSE","Spanish","2"
